Item,Price,Weight
53060,710,71
53061,212,31
53062,21,69
53063,602,17
53064,382,25
53065,544,78
53066,376,40
53067,645,71
53068,42,23
53069,596,84
53070,245,39
53071,736,62
53072,487,73
53073,688,87
53074,299,75
53075,637,71
53076,147,16
53077,688,8
53078,293,78
53079,392,86
53080,253,1
53081,754,62
53082,114,66
53083,489,10
53084,349,80
53085,80,17
53086,928,94
53087,567,61
53088,367,15
53089,115,57
53090,477,45
53091,313,97
53092,242,79
53093,573,16
53094,827,20
53095,765,40
53096,573,39
53097,324,62
53098,186,50
53099,921,51
53100,461,10
53101,560,3
53102,712,99
53103,446,34
53104,21,50
53105,221,15
53106,83,58
53107,638,43
53108,166,54
53109,216,14
53110,741,14
53111,670,20
53112,351,5
53113,465,52
53114,669,90
53115,52,56
53116,117,40
53117,358,62
53118,602,92
53119,446,65
53120,708,13
53121,318,21
53122,833,82
53123,465,45
53124,928,78
53125,234,38
53126,561,51
53127,219,1
53128,784,85
53129,977,49
53130,711,59
53131,767,82
53132,273,17
53133,940,94
53134,962,12
53135,722,97
53136,180,81
53137,558,70
53138,547,100
53139,284,77
53140,232,22
53141,487,7
53142,64,62
53143,104,16
53144,72,1
53145,683,57
53146,872,14
53147,695,51
53148,99,67
53149,255,96
53150,942,87
53151,804,40
53152,734,66
53153,688,44
53154,335,21
53155,313,54
53156,180,59
53157,181,86
53158,421,9
53159,398,35
53160,439,34
53161,450,64
53162,267,23
53163,147,95
53164,835,89
53165,735,12
53166,406,51
53167,42,82
53168,28,95
53169,21,82
53170,881,1
53171,207,91
53172,778,56
53173,105,43
53174,959,26
53175,362,52
53176,853,64
53177,115,89
53178,334,83
53179,443,81
53180,834,66
53181,345,24
53182,427,29
53183,830,38
53184,134,36
53185,472,16
53186,953,79
53187,794,4
53188,411,75
53189,745,4
53190,17,36
53191,90,34
53192,15,41
53193,55,90
53194,936,98
53195,995,42
53196,80,50
53197,737,26
53198,169,75
53199,175,39
53200,761,4
53201,624,2
53202,418,66
53203,673,66
53204,347,29
53205,776,70
53206,3,87
53207,361,85
53208,953,66
53209,755,75
53210,689,57
53211,356,1
53212,41,9
53213,288,92
53214,710,13
53215,373,10
53216,257,95
53217,258,53
53218,822,59
53219,968,94
53220,553,99
53221,663,38
53222,544,41
53223,859,52
53224,99,74
53225,530,77
53226,472,59
53227,533,7
53228,920,75
53229,579,94
53230,972,50
53231,32,93
53232,266,2
53233,523,22
53234,969,27
53235,110,64
53236,903,14
53237,325,35
53238,87,28
53239,248,1
53240,79,84
53241,202,66
53242,182,88
53243,731,68
53244,645,96
53245,235,29
53246,280,6
53247,29,21
53248,676,99
53249,528,30
53250,357,98
53251,459,80
53252,49,74
53253,334,95
53254,117,52
53255,920,8
53256,179,16
53257,774,16
53258,751,51
53259,861,18
53260,515,30
53261,167,73
53262,731,72
53263,208,10
53264,81,4
53265,229,84
53266,687,90
53267,192,9
53268,216,28
53269,200,99
53270,348,85
53271,387,81
53272,930,78
53273,126,58
53274,245,56
53275,150,19
53276,761,24
53277,510,91
53278,992,90
53279,67,8
53280,563,26
53281,96,47
53282,520,35
53283,347,88
53284,117,26
53285,61,82
53286,460,42
53287,95,2
53288,225,61
53289,822,52
53290,764,17
53291,558,61
53292,399,23
53293,833,80
53294,701,27
53295,323,57
53296,180,37
53297,959,59
53298,563,60
53299,294,63
53300,762,40
53301,862,43
53302,35,44
53303,870,61
53304,958,4
53305,898,68
53306,913,20
53307,873,20
53308,228,20
53309,406,10
53310,99,52
53311,833,57
53312,279,4
53313,484,12
53314,988,52
53315,394,45
53316,817,74
53317,184,17
53318,350,30
53319,139,37
53320,804,45
53321,525,75
53322,844,52
53323,399,61
53324,963,68
53325,685,78
53326,194,71
53327,577,86
53328,392,98
53329,955,80
53330,354,7
53331,23,57
53332,84,11
53333,942,81
53334,541,54
53335,882,97
53336,702,95
53337,434,18
53338,877,9
53339,440,60
53340,827,63
53341,552,52
53342,771,18
53343,265,75
53344,248,85
53345,753,87
53346,796,84
53347,862,7
53348,741,80
53349,850,96
53350,573,55
53351,582,30
53352,680,15
53353,841,85
53354,976,79
53355,834,23
53356,732,33
53357,263,67
53358,677,24
53359,220,100
53360,904,62
53361,983,21
53362,114,68
53363,299,56
53364,339,19
53365,648,81
53366,411,92
53367,375,52
53368,27,28
53369,779,60
53370,72,56
53371,564,19
53372,409,57
53373,738,45
53374,839,100
53375,560,39
53376,892,70
53377,562,51
53378,1,86
53379,563,9
53380,694,11
53381,238,14
53382,712,75
53383,425,43
53384,278,91
53385,79,26
53386,729,86
53387,274,84
53388,602,98
53389,25,65
53390,472,25
53391,919,66
53392,605,99
53393,730,56
53394,267,65
53395,945,83
53396,313,24
53397,768,24
53398,88,75
53399,653,90
53400,908,82
53401,460,74
53402,567,8
53403,768,49
53404,992,56
53405,439,69
53406,384,45
53407,619,60
53408,993,20
53409,146,48
53410,575,5
53411,548,45
53412,301,31
53413,469,100
53414,966,42
53415,343,2
53416,935,48
53417,896,69
53418,283,23
53419,385,90
53420,431,45
53421,742,80
53422,28,69
53423,479,84
53424,781,49
53425,715,10
53426,921,5
53427,746,72
53428,980,2
53429,612,12
53430,271,13
53431,69,30
53432,933,55
53433,488,92
53434,757,66
53435,171,98
53436,372,49
53437,33,43
53438,148,93
53439,405,17
53440,848,16
53441,461,53
53442,237,48
53443,851,69
53444,508,27
53445,66,9
53446,962,10
53447,655,48
53448,3,64
53449,112,33
53450,152,51
53451,686,21
53452,678,60
53453,614,41
53454,346,33
53455,930,23
53456,614,39
53457,285,8
53458,317,70
53459,357,82
53460,171,73
53461,66,88
53462,203,66
53463,192,45
53464,595,53
53465,341,77
53466,915,100
53467,479,43
53468,982,4
53469,452,82
53470,768,3
53471,129,74
53472,966,62
53473,89,97
53474,359,43
53475,126,31
53476,932,47
53477,936,12
53478,511,85
53479,773,13
53480,407,46
53481,505,61
53482,503,96
53483,114,6
53484,945,15
53485,21,20
53486,935,88
53487,960,89
53488,605,6
53489,624,4
53490,764,9
53491,134,47
53492,822,25
53493,182,29
53494,67,8
53495,802,66
53496,761,94
53497,504,63
53498,901,58
53499,360,87
53500,321,26
53501,676,91
53502,806,51
53503,759,23
53504,519,100
53505,549,36
53506,672,42
53507,713,32
53508,8,20
53509,758,90
53510,535,6
53511,891,31
53512,50,52
53513,157,20
53514,15,63
53515,299,10
53516,957,26
53517,25,90
53518,986,54
53519,56,36
53520,567,63
53521,116,13
53522,175,96
53523,276,76
53524,831,73
53525,107,48
53526,571,84
53527,870,94
53528,201,42
53529,202,69
53530,710,23
53531,630,5
53532,136,4
53533,185,66
53534,440,40
53535,196,15
53536,954,59
53537,454,66
53538,644,88
53539,168,91
53540,871,99
53541,204,46
53542,753,13
53543,624,62
53544,199,79
53545,857,50
53546,235,11
53547,881,97
53548,868,23
53549,471,3
53550,363,32
53551,376,17
53552,548,63
53553,428,12
53554,222,47
53555,193,95
53556,69,90
53557,533,94
53558,257,93
53559,214,63
53560,392,16
53561,573,71
53562,956,59
53563,729,4
53564,388,24
53565,927,28
53566,584,69
53567,97,25
53568,252,84
53569,355,7
53570,407,76
53571,724,60
53572,754,85
53573,332,98
53574,611,58
53575,225,79
53576,978,33
53577,951,83
53578,371,21
53579,39,58
53580,863,67
53581,742,93
53582,237,82
53583,644,85
53584,895,28
53585,476,14
53586,593,95
53587,312,51
53588,476,70
53589,524,48
53590,387,2
53591,148,16
53592,987,64
53593,7,82
53594,272,82
53595,247,2
53596,107,41
53597,375,31
53598,428,69
53599,278,88
53600,487,61
53601,987,26
53602,403,88
53603,81,85
53604,790,38
53605,722,52
53606,878,68
53607,904,55
53608,45,88
53609,73,31
53610,907,5
53611,85,4
53612,686,64
53613,660,96
53614,723,90
53615,338,95
53616,745,66
53617,784,51
53618,435,57
53619,447,59
53620,742,11
53621,464,77
53622,312,3
53623,332,21
53624,550,36
53625,787,43
53626,333,3
53627,232,74
53628,556,43
53629,5,44
53630,437,20
53631,569,57
53632,710,6
53633,826,14
53634,605,81
53635,656,5
53636,452,38
53637,954,33
53638,213,46
53639,49,76
53640,480,41
53641,920,77
53642,515,12
53643,294,6
53644,729,22
53645,752,83
53646,267,99
53647,752,45
53648,444,43
53649,6,34
53650,131,12
53651,112,1
53652,712,70
53653,341,63
53654,967,51
53655,87,82
53656,579,52
53657,386,18
53658,314,53
53659,158,19
53660,256,38
53661,152,90
53662,637,14
53663,86,98
53664,501,4
53665,476,57
53666,789,13
53667,494,66
53668,960,70
53669,119,20
53670,175,13
53671,470,37
53672,914,40
53673,746,25
53674,849,41
53675,314,20
53676,355,20
53677,397,68
53678,749,82
53679,610,86
53680,42,18
53681,160,69
53682,593,70
53683,2,82
53684,715,72
53685,16,61
53686,863,100
53687,79,11
53688,603,21
53689,898,69
53690,535,16
53691,545,49
53692,304,86
53693,364,38
53694,224,34
53695,444,76
53696,70,25
53697,967,41
53698,505,85
53699,647,64
53700,242,58
53701,975,46
53702,365,37
53703,975,70
53704,166,75
53705,234,100
53706,296,57
53707,208,69
53708,284,75
53709,777,66
53710,435,17
53711,931,69
53712,434,15
53713,917,86
53714,715,64
53715,746,10
53716,239,72
53717,931,91
53718,811,11
53719,115,30
53720,267,18
53721,398,87
53722,262,90
53723,293,23
53724,473,76
53725,191,63
53726,697,30
53727,702,9
53728,480,19
53729,977,25
53730,918,37
53731,921,62
53732,415,41
53733,164,99
53734,498,14
53735,189,11
53736,437,35
53737,89,76
53738,211,2
53739,232,22
53740,825,55
53741,246,78
53742,819,38
53743,559,7
53744,247,63
53745,909,42
53746,583,37
53747,713,88
53748,759,87
53749,966,80
53750,14,13
53751,253,86
53752,567,96
53753,9,95
53754,103,64
53755,509,47
53756,471,62
53757,151,53
53758,550,68
53759,597,93
53760,989,79
53761,197,67
53762,8,49
53763,527,37
53764,579,5
53765,790,22
53766,944,51
53767,932,94
53768,488,6
53769,591,69
53770,646,84
53771,69,75
53772,962,27
53773,340,32
53774,918,49
53775,897,61
53776,918,41
53777,785,1
53778,462,26
53779,511,58
53780,592,73
53781,60,22
53782,649,19
53783,670,78
53784,365,78
53785,215,47
53786,226,88
53787,945,29
53788,854,48
53789,270,34
53790,31,40
53791,834,12
53792,276,64
53793,664,44
53794,503,17
53795,521,45
53796,901,57
53797,186,67
53798,433,14
53799,548,22
53800,172,58
53801,408,47
53802,250,97
53803,792,1
53804,811,78
53805,41,9
53806,913,46
53807,603,67
53808,101,61
53809,879,73
53810,829,95
53811,329,47
53812,296,52
53813,399,36
53814,798,44
53815,641,54
53816,857,62
53817,561,81
53818,596,12
53819,986,7
53820,210,68
53821,212,73
53822,868,17
53823,185,95
53824,856,10
53825,15,32
53826,831,29
53827,390,38
53828,753,21
53829,818,61
53830,107,93
53831,276,70
53832,204,76
53833,965,75
53834,370,14
53835,560,16
53836,319,1
53837,96,32
53838,260,83
53839,743,77
53840,35,82
53841,939,54
53842,310,65
53843,777,72
53844,300,89
53845,535,81
53846,623,8
53847,197,76
53848,711,57
53849,81,26
53850,761,84
53851,1,78
53852,313,51
53853,510,63
53854,102,96
53855,472,38
53856,547,86
53857,195,86
53858,237,67
53859,104,49
53860,964,60
53861,277,13
53862,228,48
53863,923,60
53864,826,85
53865,107,40
53866,475,77
53867,192,70
53868,329,38
53869,129,3
53870,187,89
53871,229,7
53872,952,8
53873,305,67
53874,849,48
53875,337,95
53876,815,86
53877,884,100
53878,124,37
53879,12,9
53880,140,17
53881,469,14
53882,775,52
53883,431,11
53884,318,88
53885,158,42
53886,828,77
53887,206,91
53888,665,42
53889,741,26
53890,521,82
53891,70,6
53892,941,40
53893,324,95
53894,859,12
53895,768,6
53896,672,16
53897,321,28
53898,918,40
53899,910,58
53900,58,46
53901,562,27
53902,363,40
53903,121,56
53904,172,5
53905,29,70
53906,238,6
53907,28,14
53908,645,10
53909,505,34
53910,884,39
53911,658,49
53912,72,43
53913,963,96
53914,473,84
53915,962,19
53916,56,76
53917,133,80
53918,382,39
53919,825,51
53920,585,6
53921,845,66
53922,90,52
53923,306,56
53924,412,38
53925,910,82
53926,162,100
53927,832,60
53928,109,95
53929,431,50
53930,924,53
53931,951,39
53932,301,86
53933,414,83
53934,155,91
53935,404,39
53936,884,60
53937,656,3
53938,9,86
53939,345,81
53940,443,42
53941,523,12
53942,402,52
53943,676,20
53944,98,31
53945,113,12
53946,297,47
53947,935,77
53948,283,62
53949,267,52
53950,781,7
53951,770,29
53952,608,84
53953,795,58
53954,455,15
53955,259,91
53956,611,82
53957,893,26
53958,894,91
53959,240,53
53960,634,23
53961,684,57
53962,370,36
53963,420,83
53964,104,9
53965,548,38
53966,230,41
53967,30,74
53968,585,59
53969,658,22
53970,869,62
53971,646,68
53972,530,55
53973,103,12
53974,375,24
53975,881,12
53976,128,60
53977,873,93
53978,406,4
53979,137,24
53980,786,35
53981,356,50
53982,828,31
53983,837,1
53984,754,30
53985,448,34
53986,331,55
53987,479,73
53988,839,16
53989,674,14
53990,886,35
53991,914,70
53992,296,97
53993,844,10
53994,352,77
53995,607,39
53996,897,11
53997,582,55
53998,349,12
53999,940,9
54000,524,59
54001,754,93
54002,225,16
54003,233,55
54004,805,24
54005,900,63
54006,609,81
54007,423,9
54008,787,83
54009,414,85
54010,532,24
54011,91,50
54012,628,52
54013,498,79
54014,24,27
54015,218,38
54016,330,46
54017,940,95
54018,680,14
54019,482,52
54020,148,74
54021,346,5
54022,144,55
54023,392,64
54024,397,81
54025,905,53
54026,91,18
54027,734,5
54028,127,32
54029,596,8
54030,640,8
54031,871,3
54032,558,66
54033,580,80
54034,703,30
54035,877,78
54036,595,38
54037,627,56
54038,611,67
54039,843,64
54040,92,56
54041,417,87
54042,516,47
54043,71,57
54044,163,74
54045,417,89
54046,338,81
54047,15,81
54048,685,38
54049,566,83
54050,114,83
54051,670,11
54052,759,86
54053,774,82
54054,884,18
54055,686,57
54056,272,84
54057,569,74
54058,529,31
54059,731,67
54060,137,34
54061,983,20
54062,913,5
54063,467,52
54064,958,18
54065,551,90
54066,145,61
54067,655,96
54068,138,94
54069,285,2
54070,377,34
54071,392,52
54072,943,24
54073,920,67
54074,810,3
54075,795,94
54076,953,31
54077,918,26
54078,546,63
54079,570,72
54080,236,80
54081,198,96
54082,203,28
54083,871,93
54084,21,59
54085,203,45
54086,539,16
54087,71,7
54088,90,82
54089,234,71
54090,788,4
54091,854,58
54092,895,39
54093,563,42
54094,148,42
54095,580,30
54096,413,11
54097,136,16
54098,488,100
54099,22,30
54100,951,75
54101,693,34
54102,625,90
54103,695,34
54104,662,39
54105,848,13
54106,48,96
54107,954,63
54108,287,22
54109,419,14
54110,900,59
54111,1,88
54112,420,10
54113,59,32
54114,623,88
54115,72,20
54116,725,36
54117,244,9
54118,977,99
54119,405,46
54120,137,24
54121,336,7
54122,580,62
54123,160,93
54124,6,96
54125,703,97
54126,607,24
54127,456,94
54128,720,45
54129,106,47
54130,967,51
54131,174,6
54132,979,73
54133,286,22
54134,694,49
54135,591,52
54136,516,92
54137,689,57
54138,234,93
54139,623,88
54140,511,33
54141,376,84
54142,51,97
54143,454,64
54144,763,54
54145,561,51
54146,475,24
54147,639,30
54148,37,11
54149,423,98
54150,654,83
54151,20,87
54152,41,11
54153,975,97
54154,339,67
54155,755,36
54156,152,5
54157,782,6
54158,370,82
54159,566,35
54160,877,72
54161,46,87
54162,912,22
54163,266,57
54164,173,28
54165,174,7
54166,458,28
54167,154,13
54168,430,52
54169,697,3
54170,790,99
54171,855,10
54172,663,62
54173,96,100
54174,71,54
54175,859,77
54176,703,28
54177,156,59
54178,827,14
54179,878,51
54180,272,79
54181,754,39
54182,449,1
54183,828,33
54184,863,32
54185,644,89
54186,377,13
54187,990,75
54188,473,90
54189,656,28
54190,530,93
54191,639,40
54192,601,12
54193,215,34
54194,988,40
54195,677,47
54196,346,4
54197,347,2
54198,799,19
54199,30,11
54200,11,37
54201,161,75
54202,767,54
54203,995,43
54204,966,3
54205,829,15
54206,810,16
54207,826,45
54208,908,21
54209,669,100
54210,31,60
54211,419,4
54212,289,5
54213,132,79
54214,619,54
54215,647,33
54216,752,21
54217,965,68
54218,60,24
54219,348,93
54220,174,7
54221,908,31
54222,712,4
54223,769,75
54224,262,91
54225,22,93
54226,833,54
54227,936,94
54228,10,62
54229,926,86
54230,447,23
54231,158,7
54232,644,19
54233,249,48
54234,75,26
54235,588,94
54236,704,44
54237,1,59
54238,79,95
54239,50,61
54240,801,59
54241,942,77
54242,991,30
54243,764,52
54244,283,100
54245,178,25
54246,532,27
54247,74,7
54248,35,80
54249,643,11
54250,384,60
54251,755,21
54252,955,51
54253,690,52
54254,592,63
54255,20,64
54256,686,69
54257,763,33
54258,530,14
54259,754,58
54260,981,32
54261,325,12
54262,285,77
54263,157,78
54264,408,58
54265,165,7
54266,696,6
54267,429,80
54268,726,16
54269,961,71
54270,732,94
54271,447,44
54272,810,67
54273,647,13
54274,228,1
54275,243,18
54276,339,39
54277,519,27
54278,830,48
54279,471,62
54280,617,6
54281,350,11
54282,599,37
54283,5,10
54284,890,38
54285,494,44
54286,602,64
54287,182,62
54288,645,14
54289,506,1
54290,564,11
54291,460,31
54292,717,97
54293,977,56
54294,673,56
54295,100,53
54296,615,53
54297,163,15
54298,172,43
54299,945,50
54300,334,51
54301,962,49
54302,797,35
54303,292,6
54304,994,45
54305,207,74
54306,399,96
54307,307,19
54308,443,23
54309,247,27
54310,711,25
54311,385,97
54312,275,99
54313,355,22
54314,787,37
54315,323,44
54316,581,30
54317,102,24
54318,98,64
54319,237,45
